,remito,tipo
11561,227215,demoras
11562,227216,asentamiento
11563,227265,fisuracion
11564,227266,fisuracion
11565,227274,fisuracion
11566,227294,demoras
11567,227296,fragüe
11568,227301,fisuracion
11569,227322,formula
11570,227356,demoras
11571,227365,demoras
11572,227374,fisuracion
11573,227400,resistencia
11574,227424,fisuracion
11575,227432,asentamiento
11576,227435,fisuracion
11577,227449,resistencia
11578,227476,volumen
11579,227481,asentamiento
11580,227489,asentamiento
11581,227506,resistencia
11582,227526,formula
11583,227632,asentamiento
11584,227645,asentamiento
11585,227707,volumen
11586,227709,demoras
11587,227724,fisuracion
11588,227739,demoras
11589,227753,resistencia
11590,227781,asentamiento
11591,227806,asentamiento
11592,227827,volumen
11593,227838,asentamiento
11594,227863,demoras
11595,227891,asentamiento
11596,227941,volumen
11597,227961,fisuracion
11598,227963,formula
11599,227997,fisuracion
11600,228014,asentamiento
11601,228023,demoras
11602,228036,demoras
11603,228082,asentamiento
11604,228092,asentamiento
11605,228103,asentamiento
11606,228134,volumen
11607,228146,fisuracion
11608,228202,fisuracion
11609,228231,fragüe
11610,228245,resistencia
11611,228259,demoras
11612,228289,demoras
11613,228322,fisuracion
11614,228343,asentamiento
11615,228395,formula
11616,228398,asentamiento
11617,228411,fisuracion
11618,228424,asentamiento
11619,228432,asentamiento
11620,228448,asentamiento
11621,228473,demoras
11622,228489,demoras
11623,228492,demoras
11624,228498,fisuracion
11625,228506,demoras
11626,228533,fisuracion
11627,228538,asentamiento
11628,228539,formula
11629,228541,volumen
11630,228563,asentamiento
11631,228570,asentamiento
11632,228573,asentamiento
11633,228583,fisuracion
11634,228598,asentamiento
11635,228602,asentamiento
11636,228634,fragüe
11637,228657,resistencia
11638,228751,volumen
11639,228754,fisuracion
11640,228758,fisuracion
11641,228774,asentamiento
11642,228783,fisuracion
11643,228794,formula
11644,228796,demoras
11645,228803,asentamiento
11646,228811,fisuracion
11647,228812,fisuracion
11648,228817,asentamiento
11649,228829,formula
11650,228830,asentamiento
11651,228835,asentamiento
11652,228852,resistencia
11653,228877,fisuracion
11654,228899,volumen
11655,228923,fisuracion
11656,228988,demoras
11657,229017,fisuracion
11658,229074,fisuracion
11659,229091,asentamiento
11660,229110,asentamiento
11661,229115,asentamiento
11662,229143,fisuracion
11663,229163,fisuracion
11664,229169,fisuracion
11665,229175,asentamiento
11666,229189,resistencia
11667,229198,demoras
11668,229259,formula
11669,229261,fragüe
11670,229272,asentamiento
11671,229305,demoras
11672,229342,asentamiento
11673,229376,demoras
11674,229411,fisuracion
11675,229416,asentamiento
11676,229427,demoras
11677,229429,demoras
11678,229438,asentamiento
11679,229444,fisuracion
11680,229494,resistencia
11681,229533,asentamiento
11682,229616,asentamiento
11683,229664,asentamiento
11684,229666,demoras
11685,229701,demoras
11686,229709,volumen
11687,229728,asentamiento
11688,229757,fisuracion
11689,229798,asentamiento
11690,229801,asentamiento
11691,229849,formula
11692,229851,asentamiento
11693,229859,volumen
11694,229867,fisuracion
11695,229870,formula
11696,229895,asentamiento
11697,229904,asentamiento
11698,229914,fragüe
11699,229919,resistencia
11700,229928,fisuracion
11701,229934,fragüe
11702,229948,formula
11703,229958,fisuracion
11704,229979,volumen
11705,229990,fisuracion
11706,229999,demoras
11707,230015,asentamiento
11708,230017,asentamiento
11709,230021,demoras
11710,230084,fisuracion
11711,230122,volumen
11712,230133,fisuracion
11713,230156,fisuracion
11714,230159,asentamiento
11715,230170,resistencia
11716,230199,fisuracion
11717,230206,asentamiento
11718,230212,demoras
11719,230269,asentamiento
11720,230271,demoras
11721,230297,fisuracion
11722,230306,demoras
11723,230328,formula
11724,230337,resistencia
11725,230346,demoras
11726,230392,demoras
11727,230417,fisuracion
11728,230418,asentamiento
11729,230433,fisuracion
11730,230434,volumen
11731,230469,asentamiento
11732,230477,asentamiento
11733,230513,resistencia
11734,230522,fisuracion
11735,230547,formula
11736,230560,fisuracion
11737,230564,asentamiento
11738,230612,asentamiento
11739,230658,asentamiento
11740,230696,asentamiento
11741,230715,demoras
11742,230722,asentamiento
11743,230752,fisuracion
11744,230763,volumen
11745,230781,fisuracion
11746,230788,demoras
11747,230789,asentamiento
11748,230798,asentamiento
11749,230799,asentamiento
11750,230806,demoras
11751,230831,fisuracion
11752,230863,asentamiento
11753,230915,demoras
11754,230965,asentamiento
11755,230983,volumen
11756,230992,fisuracion
11757,230999,fisuracion
11758,231014,asentamiento
11759,231017,volumen
11760,231018,volumen
11761,231023,volumen
11762,231038,asentamiento
11763,231042,fragüe
11764,231053,formula
11765,231061,resistencia
11766,231067,asentamiento
11767,231070,demoras
11768,231088,fisuracion
11769,231095,volumen
11770,231130,fisuracion
11771,231140,asentamiento
11772,231158,fisuracion
11773,231216,fisuracion
11774,231265,asentamiento
11775,231299,demoras
11776,231307,volumen
11777,231314,formula
11778,231318,asentamiento
11779,231326,demoras
11780,231431,asentamiento
11781,231449,asentamiento
11782,231475,asentamiento
11783,231494,resistencia
11784,231519,asentamiento
11785,231543,fisuracion
11786,231583,volumen
11787,231585,asentamiento
11788,231600,asentamiento
11789,231622,formula
11790,231682,asentamiento
11791,231705,asentamiento
11792,231719,resistencia
11793,231733,asentamiento
11794,231773,fisuracion
11795,231794,volumen
11796,231820,resistencia
11797,231823,fisuracion
11798,231846,resistencia
11799,231879,asentamiento
11800,231905,asentamiento
11801,231906,asentamiento
11802,231918,fisuracion
11803,231956,asentamiento
11804,231975,fragüe
11805,232009,formula
11806,232026,fisuracion
11807,232096,formula
11808,232122,asentamiento
11809,232161,fisuracion
11810,232185,demoras
11811,232225,asentamiento
11812,232240,fisuracion
11813,232270,fisuracion
11814,232274,asentamiento
11815,232279,asentamiento
11816,232284,formula
11817,232293,formula
11818,232354,volumen
11819,232377,asentamiento
11820,232399,asentamiento
11821,232444,asentamiento
11822,232450,volumen
11823,232451,demoras
11824,232455,asentamiento
11825,232476,volumen
11826,232485,asentamiento
11827,232486,fragüe
11828,232498,asentamiento
11829,232514,fisuracion
11830,232519,asentamiento
11831,232539,demoras
11832,232564,demoras
11833,232574,asentamiento
11834,232628,fisuracion
11835,232658,volumen
11836,232659,volumen
11837,232662,volumen
11838,232665,asentamiento
11839,232687,fragüe
11840,232738,asentamiento
11841,232744,asentamiento
11842,232747,asentamiento
11843,232772,asentamiento
11844,232786,asentamiento
11845,232827,volumen
11846,232839,asentamiento
11847,232879,formula
11848,232881,formula
11849,232882,fisuracion
11850,232899,volumen
11851,232901,asentamiento
11852,232906,fisuracion
11853,232916,asentamiento
11854,232921,asentamiento
11855,232929,fisuracion
11856,232941,demoras
11857,232993,volumen
11858,233008,volumen
11859,233011,fisuracion
11860,233019,fisuracion
11861,233025,demoras
11862,233027,formula
11863,233069,volumen
11864,233077,asentamiento
11865,233081,fragüe
11866,233089,fragüe
11867,233090,fisuracion
11868,233095,resistencia
11869,233142,volumen
11870,233166,fisuracion
11871,233180,resistencia
11872,233198,fisuracion
11873,233251,volumen
11874,233256,fisuracion
11875,233265,asentamiento
11876,233281,resistencia
11877,233325,demoras
11878,233346,fisuracion
11879,233349,fisuracion
11880,233391,demoras
11881,233394,fisuracion
11882,233402,demoras
11883,233418,asentamiento
11884,233428,demoras
11885,233433,fisuracion
11886,233443,demoras
11887,233494,demoras
11888,233520,fisuracion
11889,233523,demoras
11890,233541,fisuracion
11891,233582,demoras
11892,233591,fisuracion
11893,233618,formula
11894,233626,asentamiento
11895,233678,asentamiento
11896,233681,fisuracion
11897,233708,volumen
11898,233745,asentamiento
11899,233763,fisuracion
11900,233770,demoras
11901,233826,fisuracion
11902,233847,fragüe
11903,233909,demoras
11904,233943,asentamiento
11905,233993,resistencia
11906,234001,asentamiento
11907,234004,fisuracion
11908,234013,fisuracion
11909,234019,fisuracion
11910,234023,fisuracion
11911,234043,asentamiento
11912,234058,asentamiento
11913,234073,asentamiento
11914,234078,fisuracion
11915,234080,fisuracion
11916,234104,demoras
11917,234121,resistencia
11918,234126,resistencia
11919,234161,demoras
11920,234175,fisuracion
11921,234182,resistencia
11922,234195,asentamiento
11923,234198,fisuracion
11924,234257,fisuracion
11925,234321,asentamiento
11926,234324,demoras
11927,234348,demoras
11928,234376,resistencia
11929,234381,fisuracion
11930,234388,fisuracion
11931,234400,fisuracion
11932,234404,demoras
11933,234405,asentamiento
11934,234406,asentamiento
11935,234440,fisuracion
11936,234447,fisuracion
11937,234464,fisuracion
11938,234504,resistencia
11939,234507,volumen
11940,234545,demoras
11941,234559,volumen
11942,234569,asentamiento
11943,234577,fisuracion
11944,234602,fisuracion
11945,234686,fisuracion
11946,234773,demoras
11947,234775,volumen
11948,234807,asentamiento
11949,234856,volumen
11950,234869,asentamiento
11951,234881,fisuracion
11952,234907,fisuracion
11953,234958,demoras
11954,234966,demoras
11955,234970,asentamiento
11956,234993,fisuracion
11957,234996,fisuracion
11958,235012,asentamiento
11959,235017,formula
11960,235062,formula
11961,235073,fisuracion
11962,235080,asentamiento
11963,235101,asentamiento
11964,235108,formula
11965,235114,asentamiento
11966,235137,fragüe
11967,235161,asentamiento
11968,235185,volumen
11969,235198,volumen
11970,235217,fisuracion
11971,235280,asentamiento
11972,235322,fisuracion
11973,235369,asentamiento
11974,235400,fisuracion
11975,235481,asentamiento
11976,235499,asentamiento
11977,235560,demoras
11978,235598,demoras
11979,235603,resistencia
11980,235619,demoras
11981,235639,resistencia
11982,235657,fisuracion
11983,235666,formula
11984,235707,asentamiento
11985,235720,asentamiento
11986,235722,asentamiento
11987,235754,formula
11988,235757,demoras
11989,235765,fisuracion
11990,235817,fisuracion
11991,235834,volumen
11992,235844,fisuracion
11993,235862,asentamiento
11994,235899,demoras
11995,235915,asentamiento
11996,235928,demoras
11997,235943,fisuracion
11998,235959,asentamiento
11999,235977,asentamiento
12000,235980,demoras
12001,236014,resistencia
12002,236025,fisuracion
12003,236032,volumen
12004,236039,asentamiento
12005,236098,demoras
12006,236121,fisuracion
12007,236156,demoras
12008,236180,resistencia
12009,236212,asentamiento
12010,236223,fisuracion
12011,236268,volumen
12012,236287,asentamiento
12013,236297,fisuracion
12014,236331,fisuracion
12015,236355,asentamiento
12016,236369,fisuracion
12017,236385,asentamiento
12018,236449,volumen
12019,236461,asentamiento
12020,236501,volumen
12021,236508,resistencia
12022,236509,fisuracion
12023,236517,asentamiento
12024,236549,fisuracion
12025,236571,asentamiento
12026,236597,fisuracion
12027,236600,fisuracion
12028,236607,asentamiento
12029,236611,fisuracion
12030,236627,asentamiento
12031,236635,fisuracion
12032,236656,demoras
12033,236673,resistencia
12034,236713,fisuracion
12035,236730,formula
12036,236734,fisuracion
12037,236769,demoras
12038,236838,fisuracion
12039,236840,asentamiento
12040,236865,fisuracion
12041,236878,asentamiento
12042,236896,asentamiento
12043,236906,fisuracion
12044,236924,volumen
12045,236926,fragüe
12046,236944,resistencia
12047,236978,demoras
12048,237002,asentamiento
12049,237018,asentamiento
12050,237043,volumen
12051,237054,formula
12052,237058,fisuracion
12053,237113,demoras
12054,237149,fisuracion
12055,237159,formula
12056,237171,asentamiento
12057,237197,fisuracion
12058,237220,asentamiento
12059,237274,resistencia
12060,237284,asentamiento
12061,237319,demoras
12062,237344,asentamiento
12063,237345,asentamiento
12064,237387,resistencia
12065,237409,fisuracion
12066,237418,resistencia
12067,237431,fragüe
12068,237435,asentamiento
12069,237449,formula
12070,237458,fisuracion
12071,237485,asentamiento
12072,237497,asentamiento
12073,237498,asentamiento
12074,237521,asentamiento
12075,237530,asentamiento
12076,237535,asentamiento
12077,237538,fragüe
12078,237641,fisuracion
12079,237713,asentamiento
12080,237726,fragüe
12081,237750,fisuracion
12082,237768,volumen
12083,237791,resistencia
12084,237793,asentamiento
12085,237858,formula
12086,237864,asentamiento
12087,237871,fisuracion
12088,237873,demoras
12089,237895,asentamiento
12090,237907,formula
12091,237951,demoras
12092,237980,asentamiento
12093,237984,asentamiento
12094,237988,volumen
12095,237991,asentamiento
12096,237995,fisuracion
12097,238000,asentamiento
12098,238015,fragüe
12099,238061,asentamiento
12100,238070,demoras
12101,238084,demoras
12102,238091,volumen
12103,238092,demoras
12104,238104,fisuracion
12105,238131,fisuracion
12106,238136,fragüe
12107,238169,fisuracion
12108,238173,fragüe
12109,238205,fragüe
12110,238211,fragüe
12111,238229,fisuracion
12112,238278,resistencia
12113,238285,fisuracion
12114,238291,asentamiento
12115,238328,fisuracion
12116,238335,volumen
12117,238355,volumen
12118,238361,asentamiento
12119,238376,demoras
12120,238383,fisuracion
12121,238427,fisuracion
12122,238433,fisuracion
12123,238440,resistencia
12124,238441,demoras
12125,238467,asentamiento
12126,238482,demoras
12127,238487,fragüe
12128,238488,fisuracion
12129,238490,asentamiento
12130,238503,fisuracion
12131,238518,formula
12132,238533,demoras
12133,238551,volumen
12134,238552,volumen
12135,238557,asentamiento
12136,238566,fisuracion
12137,238569,asentamiento
12138,238633,fisuracion
12139,238654,fisuracion
12140,238658,volumen
12141,238675,formula
12142,238710,demoras
12143,238712,fragüe
12144,238713,demoras
12145,238721,fisuracion
12146,238726,resistencia
12147,238744,fisuracion
12148,238760,asentamiento
12149,238772,fisuracion
12150,238809,formula
12151,238818,volumen
12152,238835,asentamiento
12153,238847,fisuracion
12154,238848,demoras
12155,238868,volumen
12156,238889,asentamiento
12157,238912,fisuracion
12158,238918,fisuracion
12159,238919,volumen
12160,238921,fisuracion
12161,238946,fisuracion
12162,238966,fisuracion
12163,239000,fisuracion
12164,239019,asentamiento
12165,239052,fragüe
12166,239068,asentamiento
12167,239119,demoras
12168,239150,formula
12169,239184,fisuracion
12170,239223,fisuracion
12171,239267,volumen
12172,239292,volumen
12173,239295,resistencia
12174,239299,fisuracion
12175,239338,fisuracion
12176,239364,fisuracion
12177,239401,fisuracion
12178,239405,fisuracion
12179,239406,demoras
12180,239422,volumen
12181,239425,asentamiento
12182,239468,asentamiento
12183,239509,fisuracion
12184,239519,fragüe
12185,239524,demoras
12186,239605,asentamiento
12187,239625,volumen
12188,239648,asentamiento
12189,239700,fisuracion
12190,239705,resistencia
12191,239773,asentamiento
12192,239831,resistencia
12193,239892,demoras
12194,239907,fisuracion
12195,239940,volumen
12196,239975,asentamiento
12197,239977,volumen
12198,239982,asentamiento
12199,239995,demoras
12200,240068,fisuracion
12201,240113,demoras
12202,240116,asentamiento
12203,240122,volumen
12204,240138,volumen
12205,240173,fisuracion
12206,240203,volumen
12207,240216,fisuracion
12208,240218,fisuracion
12209,240220,fragüe
12210,240238,asentamiento
12211,240246,fisuracion
12212,240265,volumen
12213,240278,demoras
12214,240283,fisuracion
12215,240284,volumen
12216,240285,demoras
12217,240303,asentamiento
12218,240304,volumen
12219,240328,demoras
12220,240352,fisuracion
